target,emotion_intensity,sombre,content,calm,uneasy,num_colours,num_objects,willing_to_pay,season_Spring,season_Summer,season_Fall,season_Winter,room_Bedroom,room_Bathroom,room_Office,room_Living_room,room_Dining_room,view_Friends,view_Family_members,view_Coworkers_Classmates,view_Strangers,view_By_yourself,feeling_desc,food,soundtrack
0,6.0,4.0,2.0,3.0,4.0,5.0,5.0,250.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"The painting makes me feel old and sad and uneasy and reflective about my time here on Earth. I feel sad that time never stops and it keeps on going as I am stuck and reflecting on the memories of the past and the fleeting time I have. 

 

 

 ",dark chocolate,A slow ambient track with soft long notes and pauses between sounds. Music would feel empty with little bit of tension as if it is building up to the never ending climax. 
0,7.0,2.0,1.0,2.0,4.0,8.0,4.0,20.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,I find it slightly uncanny.,expired Jell-O,"Ominous, largely monotone apart from a shrill sound in the background."
0,8.0,5.0,1.0,2.0,4.0,4.0,3.0,250000.0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,"anxious, sad, nostalgic",Juice boxes,A quiet wind sound with low piano in the background. 
0,7.0,4.0,2.0,2.0,4.0,6.0,4.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"This painting makes me feel heat, like a day summer's day. ",Crackers with olive tapenade,"A whistling wind, a slow accordion plays a wistful tune. "
0,8.0,5.0,3.0,4.0,4.0,5.0,6.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,It makes me feel nostalgic. ,grilled cheese,"a mellow, eerie tune. "
0,8.0,5.0,1.0,2.0,5.0,4.0,4.0,50.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"Uneasy, and a little sad.",Pie crust,"Solemn, slow tempo, cello as the only instrument"
0,8.0,4.0,4.0,4.0,2.0,3.0,4.0,50.0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,"Melancholic, bittersweet, peaceful",Blueberry,Classical piano sombre
0,4.0,4.0,3.0,4.0,2.0,6.0,8.0,1000000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Personally, I don't see any emotion conveyed here- I googled what this painting was about and it confirmed my belief- it's not exactly trying to convey any certain emotion. Currently I am in a moody state, so I completely misinterpreted this.",French Onion with cheese,"Psychedelic, slow, monotonistic, sitar, no percussion, repetitive, unfixed tempo"
0,8.0,5.0,2.0,3.0,4.0,8.0,7.0,10000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,It makes me feel existential about the passage of time. ,soggy waffles,"long, dragging notes, in a minor scale. "
0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,1000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"This painting makes me feel intrigued, slightly weird and uneasy. ",Spaghetti,"Slow, reverb, smooth"
0,3.0,3.0,4.0,5.0,2.0,7.0,7.0,100.0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,relaxed,lemon water,soft piano
0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,1000000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"At first, the painting evokes a sense of confusion. As I continue to examine its details, however, I become increasingly fascinated and unsettled, especially due to the strong, striking colors used throughout the work.",Cheese,"The soundtrack should start with silence, and then low, warm tones drift in. At the same time, in the back, sharp, metallic accents appear suddenly and fade just as fast. The same pattern repeats again and again and never stops."
0,8.0,4.0,1.0,2.0,4.0,4.0,6.0,30.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,Makes me feel very insignificant as the human-made clocks are melting while nature stands the test of time. Reminds me of how we are a victim to time.,It would be a dry whole-wheat sandwich.,It would be some creepy sounding classical music. 
0,8.0,4.0,2.0,2.0,5.0,5.0,4.0,100000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,The sorrow of the fleeting time and memories.,Coffee,"The soundtrack would be slow, melancholic, but grows in intensity as the music goes on, with everything coming to an end and silence for a minute."
0,6.0,2.0,3.0,3.0,4.0,7.0,4.0,150.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,The painting makes me feel about the way tie elapses with the depiction of clocks and the importance of time and enjoying the present.,Pumpkin,Time by Hans Zimmer
0,9.0,4.0,2.0,2.0,5.0,5.0,7.0,5.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,This painting makes me feel uneasy because it reminds me of my own mortality,chocolate chip muffin.,"slow, synth, quiet. "
0,9.0,5.0,2.0,4.0,3.0,3.0,3.0,200.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"feeling about everything dieing, the end of world.",black coffee,"clock ticking, man moaning"
0,8.0,4.0,2.0,2.0,5.0,5.0,6.0,10000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"lonely, isolated, tired",stale bread,ocean sounds
0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,kinda peaceful and contemplative at the same time,spaghetti?,violin/piano and sort of orchestral maybe
0,6.0,4.0,1.0,3.0,4.0,4.0,6.0,40.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Despair and a fear of wasting time,bread,sad pianos and violin
0,7.0,4.0,1.0,2.0,4.0,6.0,5.0,50.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"The clock seemed to be lifeless and limp, its colors dull, making me feel uncomfortable and absurd at the same time.",bad milk,The melody is deep and the rhythm is slow.
0,8.0,4.0,3.0,2.0,4.0,3.0,6.0,100.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"I can feel the depression depicted in the image, the tree is died and the clocks are melted.",Pizza.,"Intense, low tone, slow paced."
0,6.0,4.0,2.0,1.0,5.0,4.0,6.0,10000000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"Uneasy, anxious, slightly sad",Pickles,"Slow, soft, melancholic, violin in the background, occasional unsettling spike in rhythm"
0,7.0,5.0,2.0,3.0,4.0,5.0,6.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"a bit melancholy. The distorted clocks looks out of energy, as if time has went by too quickly.",caramel,piano playing some slightly emotional music
0,6.0,4.0,2.0,2.0,5.0,4.0,5.0,50.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,The dark piece in the bottom right corner makes me feel insecure; it's like a black hole that is sucking everything in.,pizza,"clicking sound, also heard sound of a crow."
0,8.0,5.0,1.0,2.0,5.0,4.0,3.0,200.0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,"It makes me feel like I am trapped in a strange place where time has stopped/distorted. The melting objects make me feel a bit dizzy and confused, as if reality is warping around me. It feels lonely.","It would be a slice of butter that has been left out in the hot sun for too long, starting to lose its shape and texture. Or maybe a very sticky caramel candy.","A slow, warping electronic synthesizer sound with a clock ticking in a irregular speed. There is a low humming noise in the background, like distant wind in an empty desert."
0,8.0,4.0,2.0,3.0,4.0,7.0,3.0,5000.0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,"It makes me feel reflective, sad, and hopeless.",soup,the sound of rainfall drops and ticking of a mechanical gear
0,7.0,2.0,3.0,2.0,2.0,5.0,9.0,30.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,"I sense a strong connection with time, as the multiple clocks appeared in this artwork. I also noticed the texture of the clock is more fluid like, that conveys a sense of how time goes by quickly and unnoticeably.",smoked meat,"the sound track would be like water dripping, but in a calmly manner, and also sadness involve."
0,8.0,5.0,2.0,4.0,5.0,5.0,8.0,5000.0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,这幅画属于现代艺术，它融合了许多不同的元素。画中有很多扭曲变形的钟表，我认为这象征着时间的流逝。黑暗则暗示着在彻底的黑暗中，如同宇宙的终结，时间变得毫无意义，一片混乱。它让我感受到虚无主义。在时间的尺度下，人类的存在和努力都显得毫无意义。,无味明胶,"节奏：慢

调性：小调

节奏：以均匀的八分音符为基础，穿插着几个持续音。"
0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,175.0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,"Low-energy. Strange. Abstract. Uncanny. Not disturbing though. A feeling of lifelessness? Dullness, emptiness?",Sandwich. Loaf of bread.,Slow. Humming sounds. Background music. Acoustic guitar?
0,8.0,5.0,2.0,3.0,4.0,6.0,6.0,25.0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,I feel an immense sense of impending doom as time uncontrollably melts away without the means to stop it.,chocolate bar,"slow melancholic violins and rain.

also add a kalimba"
0,7.0,4.0,2.0,3.0,4.0,7.0,4.0,700.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"It helps me realize the fluidity of time because of the iconic melting clocks. It makes me feel uneasy but also curious. The melting clocks and empty landscape feel dreamlike, like time is slipping away. It reminds me of how strange and unreliable memory can be. It almost makes me feel anxious, like I’m losing control of time in a haunting way.",A melting ice cream sundae,"A slow ambient soundtrack with echoing piano and distorted, fading tones. It feels dreamy but unsettling."
0,4.0,4.0,1.0,3.0,5.0,4.0,6.0,150.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"lost, confused, not sure of a sense of time","local cuisine, spicy bean dish","uneasy, suspense soundtrack"
0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,confused,mac and cheese,sad and gloomy
0,6.0,5.0,2.0,4.0,2.0,5.0,7.0,35.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,"This painting makes me feel lonely, like I'm waiting for something that will never come.",Minced Beef,"Calm but dead sounding, and very empty (single/few tones)"
0,8.0,4.0,2.0,2.0,4.0,6.0,7.0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,feels exhausted,burger,low sad sound
0,8.0,4.0,2.0,1.0,5.0,6.0,3.0,30.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Powerless,Seaweed,Violin solo
0,8.0,4.0,1.0,1.0,5.0,3.0,5.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"existential, confused, worried, alone, anxious, stranded",melted cheese and tomatoes that taste bad,"dizzy, spiralling, uneasy, incoherent"
0,7.0,4.0,2.0,5.0,2.0,3.0,4.0,800.0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,"This painting makes me feel contemplative and heavy at first glance, but seeing the sunrise in the background gives me a sense of hope beneath the quiet loneliness.",cold roasted chicken,"Slow and quiet, with no lyrics. Deep, low notes move gradually, and over time they rise slightly, creating a gentle sense of progression without breaking the stillness."
0,6.0,4.0,2.0,3.0,2.0,4.0,5.0,0.0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,I feel a sense of loneliness in such world of absurdity.,Hamburger with a mud patty inside.,"Quiet, hollow, universe-like white noise"
0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,50.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,The painting makes me feel curious but calm. It makes me want to stop and take a closer look at it because it's message and intent is not clear to me.,Sandwich,The soundtrack would have quiet and calm songs without many different sounds at once. The music is a little sad and not loud or dramatic.
0,7.0,4.0,2.0,3.0,5.0,5.0,6.0,50.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,"depressed, heavy",popcorn,"blue, silent, strings"
0,6.0,3.0,4.0,2.0,5.0,4.0,7.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"The first impression I have on the piece is that it gives me a feeling of a kind of abstraction, everything is abnormal and the tone is quite ""dark"", seems like a beach in an utopia world during sunset. ",tomato,it would be drums and very chill guitar just like the beginning of topgun anthem. 
0,6.0,4.0,4.0,4.0,2.0,3.0,6.0,10000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Precious memories are twisted by the emotions, time and space. The irresistable natural force that changes everything retains the least important details, making all that functions no longer. The dried tears and the unreachable pond is the metaphor of desperation.",sauteed greens,"deep ambient, water-like calm music."
0,8.0,4.0,2.0,3.0,4.0,4.0,5.0,100.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"I feel everything is fading, and lifeless.",bitter gourd,water slaping ground.
0,6.0,4.0,2.0,3.0,2.0,5.0,5.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,This painting conveys a sad feeling since the colour palate is mostly dark. It feels as if it is trying to convey the idea that time is running out. ,poutine,I think it would be a calm but deep melody. 
0,8.0,5.0,2.0,3.0,3.0,9.0,9.0,200.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,"This painting makes me feel somber and reflective, prompting me to reminisce about the passage of time. It brings to mind the past, present, and future, along with the thoughts and emotions tied to each passing moment.",Cheeseburger,"The soundtrack would flow at a slow to medium pace, featuring a smooth, nostalgic melody. I imagine it would include subtle percussion instruments, like a lead piano and the occasional jingle of a triangle."
0,8.0,5.0,1.0,2.0,5.0,8.0,9.0,10000000.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,"abnormal, suffocating, effortless, lifeless",coffee bread,"slow and rumbling, resembling a growl"
0,8.0,4.0,3.0,3.0,2.0,5.0,5.0,7000.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,This painting makes me feel introspective and it makes me think about how I spend my time.,Loaf of bread,A sombre and slow track characterized by piano and violins.
0,8.0,4.0,2.0,2.0,4.0,5.0,7.0,20.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,As if time is running out,Steak,tick tok tick tok
0,8.0,4.0,2.0,3.0,3.0,2.0,3.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"sloppy, feels kind of lazy due to melting clock.

but yet further away having strong contrast to cool color and solid structure of hill, is contradiction making the emotion strong.","bread, surface is hard inside is soft that kind of bread.","like somewhere in Arizona, hot and wind blowing sound."
0,5.0,4.0,4.0,5.0,1.0,8.0,3.0,50.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,The painting invokes a sense of serenity and general peace,Chestnuts,"It would be an acoustic, peaceful, lullaby-like song"
0,3.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,"Contemplative, I feel very observant to find all the details in this painting. ",pancake,"somewhat soft, calm, very contemplative sort of piano."
0,8.0,5.0,4.0,1.0,5.0,4.0,5.0,1500.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"this painting makes me feel despair and a powerlessness, yet hopeful.",multigrain bread,"it would be ethereal and ambient. It would be slow in tempo, and a little unnerving."
0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,10000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,It makes me feel calm and piece.  It seems as if time has stood still.  It is very far from real life,soup,"It is a soft light music, very smoothing. It was interspersed with some crisp sounds"
0,6.0,4.0,2.0,2.0,3.0,4.0,3.0,30.0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,"sad, nostalgic, stressed",bread,intense and long
0,8.0,2.0,2.0,2.0,4.0,4.0,5.0,10000.0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,"The painting looks to be of a bleak, very hot land where everything sort of melts. It makes me feel sort of uneasy about trying to enter in this weird land.",Grilled cheese,"Slow, mellow soundtrack, gives like Dune movie soundtrack vibes"
0,8.0,4.0,2.0,2.0,4.0,4.0,4.0,35.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"This painting makes me feel sad and kind of ""droopy"", and also gives me a sense of loneliness and despair.",An orange,"It's a quiet piano melody, slow and played in a minor key. It is composed of mainly lower notes and doesn't have much progression."
0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Confused, who would make floppy clocks. This would completely destroy its purpose.",Cereal,Eldritch Horror
0,4.0,3.0,4.0,5.0,1.0,4.0,6.0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,I feel like I am traveling during my summer vacation. ,Ice-cream,"A peaceful, relaxing piano piece."
0,8.0,4.0,3.0,2.0,4.0,3.0,7.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,unorganized,any spoiled food,slow and gloomy
0,6.0,2.0,3.0,4.0,2.0,5.0,5.0,10000.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,"This painting made me feel as if time had stood still, and my thoughts and consciousness seemed to have slowed down. The bizarre shapes in the painting made me even more lost in thought and reverie.",Yogurt,This painting should be paired with a smoothing and gentle melody. It should bring people a sense of peace and tranquility.
0,7.5,4.0,2.0,2.0,4.0,4.0,7.0,25000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,This painting makes me feel lethargic and as if things are slowing down. ,A fudgy brownie,Low reverb with slowed-down beats. Calming and slow to the point where it makes you uncomfortable.
0,7.0,4.0,2.0,2.0,4.0,4.0,7.0,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Anxious,Lemon,"Slow, quiet, mysterious."
0,7.0,4.0,3.0,2.0,4.0,4.0,4.0,300.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"sad, like time is fading away and there is nothing you can do about it. ",hard boiled eggs,organ-esque sounds with sad notes
0,6.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"The multiple droopy clocks makes me feel negative at the fact that ""time moves on"" irrespective of my current sense of happiness or optimism, or lack thereof.",Turkey sandwich,"slow, depressing, piano."
